Finish,R/G,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,E,DP,Fld%,BatAge,RA/G,ERA,G,CG,tSho,SV,IP,H,R,ER,HR,BB,SO,WHIP,SO9,HR9,E,DP,Fld%,PAge,W
4,5.02,162,6348,5562,813,1504,325,54,157,761,85,50,561,1108,0.27,0.341,0.433,0.774,91,190,0.985,27.8,5.01,4.66,162,5,8,34,1447.1,1549,812,749,155,553,952,1.452,5.92,0.96,91,190,0.985,28.8,76
5,4.57,162,6238,5542,740,1477,280,34,150,704,65,32,509,1103,0.267,0.333,0.411,0.744,118,158,0.981,27.2,5.32,5.13,162,4,4,37,1418.2,1600,862,808,175,604,981,1.554,6.22,1.11,118,158,0.981,27.3,67
4,5.14,162,6333,5577,833,1531,331,34,202,795,44,33,568,1181,0.275,0.345,0.455,0.8,89,161,0.986,30.4,5.7,5.54,162,3,2,36,1435.1,1634,923,883,198,697,947,1.624,5.94,1.24,89,161,0.986,28.8,68
4,5.27,162,6283,5518,853,1472,330,31,198,814,63,37,619,1134,0.267,0.344,0.445,0.79,116,165,0.981,29.5,5.51,5.2,162,3,4,34,1420,1629,892,821,200,552,866,1.536,5.49,1.27,116,165,0.981,28,74
4,4.8,162,6165,5512,778,1508,283,41,152,726,103,53,497,1043,0.274,0.337,0.423,0.76,112,158,0.982,28.7,5.54,5.2,162,1,8,43,1426.2,1554,898,825,225,582,920,1.497,5.8,1.42,112,158,0.982,28.5,73
5,5.7,162,6394,5690,923,1663,324,61,213,874,132,54,511,1027,0.292,0.354,0.483,0.837,96,167,0.984,28.3,5.59,5.29,162,8,8,26,1430,1522,906,841,239,598,1058,1.483,6.66,1.5,96,167,0.984,28.7,73
2,5.12,162,6239,5445,830,1330,247,24,237,799,65,17,613,1408,0.244,0.33,0.429,0.759,89,94,0.985,29.2,3.46,3.01,162,1,17,56,1452,1107,561,486,161,486,1599,1.097,9.91,1,89,94,0.985,28.8,106
1,5.47,162,6282,5493,886,1414,302,20,279,861,57,10,607,1356,0.257,0.338,0.472,0.81,106,117,0.982,27.9,3.78,3.37,162,3,18,44,1445.2,1201,613,541,185,392,1519,1.102,9.46,1.15,106,117,0.982,28.9,106
1,4.93,163,6358,5572,804,1394,296,33,235,756,75,24,647,1436,0.25,0.333,0.442,0.774,100,111,0.983,28.1,3.74,3.38,163,0,11,48,1476,1279,610,554,179,422,1565,1.152,9.54,1.09,100,111,0.983,29.2,92
1,4.75,162,6191,5408,770,1347,312,20,221,730,77,28,649,1380,0.249,0.334,0.437,0.771,88,131,0.985,27.9,3.58,3.38,162,2,16,51,1444.2,1226,580,543,184,442,1549,1.155,9.65,1.15,88,131,0.985,29.7,104
1,4.48,162,6164,5518,725,1376,272,21,189,680,45,26,525,1321,0.249,0.319,0.409,0.728,80,101,0.986,28.9,3.94,3.7,162,3,15,47,1453,1266,638,598,165,464,1510,1.191,9.35,1.02,80,101,0.986,28.9,91
1,4.12,162,6090,5385,667,1346,263,26,187,638,59,34,563,1258,0.25,0.326,0.413,0.739,75,133,0.988,29.5,3.67,3.44,162,6,21,47,1445.2,1317,595,553,145,395,1396,1.184,8.69,0.9,75,133,0.988,28.1,92
1,4.43,162,6231,5560,718,1476,302,38,134,686,138,50,519,1246,0.265,0.333,0.406,0.738,107,145,0.983,29.3,3.81,3.4,162,7,16,47,1464.2,1338,617,554,142,429,1373,1.206,8.44,0.87,107,145,0.983,29.9,94
1,4.01,162,6145,5491,649,1447,281,17,138,618,78,28,476,1146,0.264,0.326,0.396,0.722,109,160,0.982,30.6,3.59,3.25,162,7,22,46,1450.1,1321,582,524,127,460,1292,1.228,8.02,0.79,109,160,0.982,28.1,92
2,3.93,162,6091,5438,637,1369,269,23,116,607,104,44,481,1156,0.252,0.317,0.374,0.69,98,138,0.984,30.4,3.69,3.34,162,2,10,40,1449.2,1277,597,538,122,539,1276,1.253,7.92,0.76,98,138,0.984,29,86
3,4,161,6094,5436,644,1395,237,28,117,613,126,40,498,1087,0.257,0.322,0.375,0.697,85,121,0.986,29.8,3.8,3.54,161,7,17,40,1432,1287,612,563,132,507,1265,1.253,7.95,0.83,85,121,0.986,28.6,82
4,4.12,162,6140,5426,667,1368,270,29,120,621,92,50,533,1184,0.252,0.322,0.379,0.7,98,124,0.984,30.3,4.27,4.01,162,4,16,41,1441.2,1323,692,643,134,539,1274,1.292,7.95,0.84,98,124,0.984,28.1,80
1,4.81,162,6385,5592,780,1511,278,39,145,739,116,48,607,1068,0.27,0.346,0.412,0.758,83,134,0.986,29.7,3.77,3.41,162,1,9,44,1473.1,1265,611,558,127,584,1272,1.255,7.77,0.78,83,134,0.986,27.8,95
1,4.32,162,6194,5506,700,1455,271,29,137,659,126,43,543,1032,0.264,0.333,0.399,0.732,101,138,0.984,28.5,4,3.68,162,5,11,35,1447.1,1381,648,591,123,480,1205,1.286,7.49,0.76,101,138,0.984,29.5,84
4,4.54,162,6282,5614,735,1544,276,35,129,706,137,50,511,864,0.275,0.337,0.406,0.743,114,160,0.981,29.7,4.49,4.2,162,4,6,43,1450,1443,727,677,146,518,1184,1.352,7.35,0.91,114,160,0.981,31.1,82
2,5.06,162,6394,5628,820,1552,307,58,153,787,128,49,601,959,0.276,0.348,0.432,0.781,115,174,0.982,29.9,4.64,4.23,162,1,10,40,1460.1,1524,751,686,152,492,1068,1.381,6.58,0.94,115,174,0.982,30.4,88
4,4.23,162,6134,5433,685,1374,284,21,149,653,58,35,541,1094,0.253,0.326,0.395,0.721,106,141,0.983,28.7,4.66,4.38,162,6,9,40,1427.1,1434,755,695,182,471,1004,1.335,6.33,1.15,106,141,0.983,28.5,71
1,4.7,162,6244,5542,761,1450,226,30,203,731,102,41,536,1092,0.262,0.332,0.423,0.755,73,145,0.988,28.9,4.22,4.01,162,2,6,51,1453.1,1386,684,647,178,521,1066,1.312,6.6,1.1,73,145,0.988,29.5,93
2,3.54,162,6036,5458,574,1328,260,25,124,544,80,36,407,985,0.243,0.303,0.368,0.671,119,164,0.981,29.9,3.43,3.16,162,3,17,58,1457.2,1254,556,511,127,526,1289,1.221,7.96,0.78,119,164,0.981,31.2,85
3,4.4,162,6146,5554,713,1464,286,29,155,693,96,37,428,940,0.264,0.32,0.409,0.729,90,134,0.985,30,3.97,3.69,162,4,15,56,1457.2,1311,643,598,165,555,1132,1.28,6.99,1.02,90,134,0.985,31,92
3,4.68,162,6169,5493,758,1399,264,27,206,714,89,42,519,1062,0.255,0.323,0.425,0.748,116,138,0.981,30.2,4.59,4.25,162,3,5,46,1450.2,1387,744,685,184,524,1212,1.317,7.52,1.14,116,138,0.981,30.5,86
5,3.76,162,5983,5336,609,1261,240,35,124,570,60,30,529,1328,0.236,0.309,0.364,0.673,70,139,0.988,27.5,5.14,5.08,162,0,6,25,1396.1,1400,833,788,213,606,1312,1.437,8.46,1.37,70,139,0.988,27.4,61
5,4.68,162,6228,5657,758,1497,315,38,163,722,64,29,425,1213,0.265,0.321,0.42,0.741,121,130,0.98,27.4,5.62,5.18,162,1,6,31,1440,1511,911,829,241,584,1443,1.455,9.02,1.51,121,130,0.98,27.2,69
4,4.3,161,6066,5447,692,1381,290,38,157,665,70,38,474,1229,0.254,0.317,0.407,0.725,105,129,0.982,27.8,4.3,4,161,3,16,40,1434,1380,693,637,174,497,1336,1.309,8.38,1.09,105,129,0.982,26.5,82
4,4.12,162,6136,5458,668,1331,249,36,151,635,67,36,519,1213,0.244,0.318,0.386,0.704,99,156,0.984,28.2,4.51,4.22,162,2,12,36,1440.2,1464,731,676,182,511,1262,1.371,7.88,1.14,99,156,0.984,27.1,75
3,4.5,162,6261,5542,729,1426,277,32,153,696,110,45,561,1334,0.257,0.332,0.402,0.734,111,172,0.982,28.9,4.68,4.21,162,5,5,51,1450.2,1490,758,679,180,533,1232,1.395,7.64,1.12,111,172,0.982,28.6,78
2,4.3,162,6285,5631,697,1462,292,27,140,661,98,45,461,1322,0.26,0.323,0.396,0.719,122,177,0.981,28.2,3.68,3.21,162,0,13,54,1489.2,1392,596,532,110,453,1338,1.239,8.08,0.66,122,177,0.981,29.6,98
2,4.21,162,6224,5536,682,1436,275,30,156,659,104,47,520,1244,0.259,0.33,0.404,0.734,109,148,0.983,27.3,3.9,3.47,162,2,7,48,1456.1,1341,631,562,128,499,1228,1.263,7.59,0.79,109,148,0.983,28.1,88
2,3.91,162,6135,5486,634,1346,273,35,161,603,94,42,469,1330,0.245,0.313,0.396,0.709,106,154,0.984,27.9,3.56,3.26,162,3,16,55,1470.2,1299,577,533,101,515,1261,1.233,7.72,0.62,106,154,0.984,28.7,94
4,4.02,162,6014,5412,651,1313,241,37,170,620,73,52,444,1354,0.243,0.304,0.395,0.699,112,126,0.982,27.6,4.16,3.86,162,2,10,45,1433.1,1357,674,615,153,490,1192,1.289,7.48,0.96,112,126,0.982,30.2,79
4,3.77,162,6064,5421,610,1325,277,35,107,580,108,52,489,1308,0.244,0.309,0.368,0.676,112,154,0.982,27.2,4.4,4.04,162,5,11,43,1449.1,1513,712,650,152,535,1031,1.413,6.4,0.94,112,154,0.982,28.1,72
6,3.62,162,5974,5386,587,1303,276,27,126,570,87,36,463,1207,0.242,0.304,0.373,0.678,127,120,0.979,26.5,5.35,5,162,1,6,31,1411.2,1567,866,784,167,538,1026,1.491,6.54,1.06,127,120,0.979,28.6,57
6,3.95,161,6058,5417,636,1364,289,34,125,612,90,32,499,1142,0.252,0.318,0.387,0.705,73,171,0.988,27,4.77,4.59,161,5,7,28,1418.1,1491,768,723,152,563,919,1.448,5.83,0.96,73,171,0.988,26.3,62
6,4.54,162,6278,5628,735,1454,314,21,153,705,57,19,474,1039,0.258,0.32,0.403,0.723,107,179,0.983,28.4,5.46,5.08,162,3,7,34,1455,1631,884,822,176,657,963,1.573,5.96,1.09,107,179,0.983,26.5,67
6,4.47,162,6214,5569,724,1463,322,31,148,694,68,30,463,1135,0.263,0.325,0.411,0.736,83,190,0.986,27.2,5.22,4.93,162,4,5,32,1447.2,1627,846,793,174,518,997,1.482,6.2,1.08,83,190,0.986,27.1,68
5,4.27,162,6218,5558,691,1462,286,17,141,656,68,23,459,1200,0.263,0.327,0.397,0.723,104,168,0.983,27.8,4.92,4.52,162,2,10,39,1435,1545,797,720,156,620,1060,1.509,6.65,0.98,104,168,0.983,27,67
6,4.2,162,6221,5573,680,1445,292,38,139,656,73,30,471,1092,0.259,0.322,0.4,0.723,117,193,0.981,27.4,4.75,4.42,162,4,14,35,1436,1456,769,706,162,612,958,1.44,6,1.02,117,193,0.981,28.7,67
5,4.22,161,6115,5483,680,1428,267,39,142,648,63,40,415,1066,0.26,0.321,0.401,0.722,103,189,0.983,27.2,4.62,4.29,161,3,8,46,1428,1451,744,680,149,576,1079,1.419,6.8,0.94,103,189,0.983,27.7,72
4,4.65,162,6315,5581,753,1492,275,45,163,711,86,37,529,1049,0.267,0.338,0.42,0.758,123,159,0.98,29.7,4.94,4.64,162,7,10,44,1444.1,1527,801,744,178,502,926,1.405,5.77,1.11,123,159,0.98,28.3,75
4,3.98,161,6049,5330,641,1300,263,20,142,610,86,49,537,1109,0.244,0.319,0.381,0.7,115,177,0.982,27.9,4.53,4.23,161,2,7,47,1412.2,1447,730,664,163,572,920,1.429,5.86,1.04,115,177,0.982,28.1,72
6,4.06,162,6027,5398,657,1333,256,25,161,618,93,73,467,1106,0.247,0.313,0.393,0.706,133,168,0.978,27.8,5.3,5.05,162,8,9,36,1416.1,1493,858,794,167,549,908,1.442,5.77,1.06,133,168,0.978,28.1,62
